Ability_Ebulus3_name;Toxin Ward
Ability_Ebulus3_description;Slither summons a ward at target location that will attack nearby enemies, dealing minor damage and slowing their Movement Speed. The ward is immune to Magic.
Ability_Ebulus3_description_simple;Target a location to summon a Toxin Ward there for ^o40 seconds^*.\n\nToxin Wards have ^o{60,110,160,210} Health^* and deal ^o{10,20,30,40} Physical Damage^*. Its attacks apply ^o-25 Movement Speed for 5 seconds^* and increase the duration of all of Slither's debuffs on the target by 1 second.\n\nA charge is refreshed every ^c3 seconds^*. Maximum of ^c{1,1,2,2} charges^*.
Ability_Ebulus3_effect_header;Status Effect(s)
Ability_Ebulus3_IMPACT_effect;Spawns a Toxin Ward at target position. Toxin Wards last for 40 seconds, have ^o{60,110,160,210} Health^*, deal ^o{10,20,30,40} Physical Damage^* per attack with an attack cooldown of 1.5 seconds, and its attacks apply ^o-25 Movement Speed for 5 seconds^* as well as increase the duration of all of Slither's ability states on the target by 1 second. Has 650 day and night vision.\n\nA charge is refreshed every ^c3 seconds^*. Maximum of ^c{1,1,2,2} charges^*.
Ability_Ebulus3_tooltip_flavor;Feed me Seymour.
Gadget_Ebulus_Ability3_name;Toxin Ward
Gadget_Ebulus_Ability3_Alt_name;Toxin Ward
Gadget_Ebulus_Ability3_Alt2_name;Toxin Ward
Gadget_Ebulus_Ability3_Alt3_name;Toxin Ward
State_Ebulus_Ward_Attack_name;Poisoned
Ability_Ebulus4_name;Poison Burst
Ability_Ebulus4_description;Slither expels poison in all directions. Enemies hit by the ring of poison become infected, taking damage over time. The infection is non-lethal, and as such, it will not drain a target's Health below 1 Health.
Ability_Ebulus4_description_simple;Activate to deal ^o{432,696,972} non-lethal Magic Damage over 12 seconds^* to enemies in a large area around you. Grants vision around Slither when cast.\n\n^gStaff of the Master^* increases damage done, reduces cooldown, and becomes lethal.
Ability_Ebulus4_description_simple:ult_boost;Activate to deal ^g{696,972,1296} lethal Magic Damage over 12 seconds^* to enemies in a large area around you. Grants vision around Slither when cast.\n\n^gThis ability has been boosted by Staff of the Master.^*
Ability_Ebulus4_description2;^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Increases damage per second from {36,58,81} to {58,81,108}. Reduces cooldown of Poison Burst to {100,80,60} seconds. Damage is now lethal.
Ability_Ebulus4_effect_header;Acidic Poison Effect(s)
Ability_Ebulus4_effect_header:ult_boost;Acidic Poison Effect(s)
Ability_Ebulus4_IMPACT_effect;Applies Acidic Poison to targets in a 950 radius for 12 seconds. Grants 800 day and night Clearvision around Slither for 3 seconds.
Ability_Ebulus4_name:ult_boost;Toxic Burst ^g(Boosted)^*
Ability_Ebulus4_description2:ult_boost;^gThis ability has been boosted by Staff of the Master.^*
Ability_Ebulus4_tooltip_flavor;I'm only a little diseased!
State_Ebulus_Ability4_name;Acidic Poison
State_Ebulus_Ability4_FRAME_effect;{36,58,81} Non-lethal Magic Damage per second
State_Ebulus_Ability4_FRAME_effect:ult_boost;^g{58,81,108}^* Lethal Magic Damage per second
Hero_Ebulus_name;Slither
Hero_Ebulus_description;The Serpent of the Seventh Pit, feeder on the sick and the weak, was summoned forth in the last days of the war between Man and Beast.  A cunning conniver and whisperer of false promises, Slither delights in suffering and despair.
Hero_Ebulus_role;Slither is a flexible hybrid hero capable of pushing with Toxin Wards or dealing massive damage over time with Poison Spray and Poison Burst. Toxicity is one of the most powerful early game attack passives for harassing.
Ability_Electrician1_name;Static Grip
Ability_Electrician1_description;The Electrician binds a target in a static grip, preventing them from casting spells, moving, attacking, or using items.
Ability_Electrician1_description_simple;Target an enemy unit to form a link with them, dealing ^o50 Magic Damage per second^*, Immobilizing and Stunning the target for up to ^o{2,2.6,3.2,3.8} seconds^*. Electrician can act freely while linked to the target.\n\nThe link is broken if Electrician is Stunned, Silenced, has the link state dispelled early on the target, or if the distance between Electrician and the target exceeds 700 units.
Ability_Electrician1_effect_header;Static Grip Effect(s)
Ability_Electrician1_IMPACT_effect;Target an enemy unit to form a link with them and apply Static Grip for up to ^o{2,2.6,3.2,3.8} seconds^*. Electrician can act freely while linked to the target.\n\nThe link is broken if Electrician is Stunned, Silenced, has the link state dispelled early on the target, or if the distance between Electrician and the target exceeds 700 units.
Ability_Electrician1_tooltip_flavor;Shut off the breaker!
State_Electrician_Ability1_name;Static Grip
State_Electrician_Ability1_FRAME_effect;50 Magic Damage per second
State_Electrician_Ability1_Areadamage_name;Static Grip
State_Electrician_Ability1_Areadamage_FRAME_effect;50 Magic Damage per second
State_Electrician_Ability1_Self_name;Static Grip
State_Electrician_Ability1_Self_FRAME_effect;50 Magic Damage per second
Ability_Electrician2_ACTIVATE_COST_effect;^cUses up to 20% of Max Mana (Min 5)^*
Ability_Electrician2_name;Electric Shield
Ability_Electrician2_description;The Electrician uses electricity to create a shield around himself. The shield will negate a portion of incoming damage.
Ability_Electrician2_description_simple;Activate to create a shield using up to ^o20% of Max Mana (minimum of 5 Mana required).^*\n\nThe shield absorbs 50% of incoming damage up to ^o{0.75,0.95,1.15,1.35}x the Mana used on cast^*, lasts for ^o12 seconds^*, and deals ^o{15,30,45,60} Magic Damage per second^* to nearby enemy units. Can be activated while channeling.
Ability_Electrician2_effect_header;Electric Shield Effect(s)
Ability_Electrician2_effect_header2;Electric Aura Effect(s)
Ability_Electrician2_IMPACT_effect;^cMana cost: Uses up to 20% of Max Mana (Min 5)^*\n\nApplies Electric Shield to self for 12 seconds, equal to {0.75,0.95,1.15,1.35}x the Mana spent. While the shield is active, it applies Electric Aura to enemies in a 300 radius.\n\nCan be used while channeling.
Ability_Electrician2_tooltip_flavor;Don't stick a fork in me.
State_Electrician_Ability2_name;Electric Shield
State_Electrician_Ability2_description;Negates incoming damage at the cost of Mana\n\nDeals {15,30,45,60} Magic Damage per second to enemies within a 300 radius
State_Electrician_Ability2_FRAME_effect;Absorbs 50% of pre-mitigation damage taken, up to {0.75,0.95,1.15,1.35}x the Mana spent to cast it.
State_Electrician_Ability2_Areadamage_name;Electric Aura
State_Electrician_Ability2_Areadamage_FRAME_effect;{15,30,45,60} Magic Damage per second
Ability_Electrician3_name;Energy Absorption
Ability_Electrician3_description;The Electrician discharges energy around him. Nearby enemies are damaged and have their Mana drained. For each enemy with Mana drained, the Electrician absorbs some Mana. He also gains 50 Movement Speed.
Ability_Electrician3_description_simple;Activate to deal ^o{85,150,215,280} Magic Damage^* to nearby enemies and drain ^o{8,10,12,14}% of their Max Mana.^*\n\nElectrician gains ^o{12,16,20,24} Mana^* per enemy hit (tripled for heroes) and ^o50 Movement Speed^* for ^o7 seconds^* if he hits something.
Ability_Electrician3_effect_header;Energy Absorption Effect(s)
Ability_Electrician3_IMPACT_effect;Deals {85,150,215,280} Magic Damage to enemies in radius and drains {8,10,12,14}% of their Max Mana.\n\nRestores {12,16,20,24} Mana to self per enemy unit hit (tripled for enemy heroes). Applies Energy Absorption to self for 7 seconds as long as at least one enemy is hit.
Ability_Electrician3_tooltip_flavor;I had a blackout!
State_Electrician_Ability3_name;Energy Absorption
Ability_Electrician4_name;Cleansing Shock
Ability_Electrician4_description;The Electrician shocks a target unit, removing debuffs and increasing Movement Speed if the target is an ally, or removing buffs and decreasing Movement Speed if target is an enemy.
Ability_Electrician4_description_simple;Target an Enemy to remove buffs and ^oapply a tapering {40,60,80}% Movement Speed slow^*, or target an Ally (or self) to remove debuffs and ^oincrease their Movement Speed by {30,40,50}%^*.\n\nInstantly kills enemy summoned units and enemy illusions^*. Shock ^ochains to {0,1,2} additional nearby targets^*.
Ability_Electrician4_effect_header;Cleansed Effect(s)
Ability_Electrician4_effect_header2;Shocked Effect(s)
Ability_Electrician4_IMPACT_effect;Target an Enemy to remove buffs and ^oapply a tapering {40,60,80}% Movement Speed slow^*, or target an Ally (or self) to remove debuffs and ^oincrease their Movement Speed by {30,40,50}%^*.\n\nInstantly kills enemy summoned units and enemy illusions^*. Shock ^ochains to {0,1,2} additional nearby targets^*.
State_Electrician_Ability4_Allies_name;Cleansed
State_Electrician_Ability4_Allies_FRAME_effect;+{30,40,50}% Movement Speed initially, tapering over duration
State_Electrician_Ability4_Enemies_name;Shocked
State_Electrician_Ability4_Enemies_FRAME_effect;{50,60,70}% Movement Speed Slow initially, tapering over duration
State_Electrician_Ability4_Immobilized_name;Shocked
State_Electrician_Ability4_Immobilized_FRAME_effect;Applies a tapering {50,60,70}% Movement Speed Slow upon expiring naturally
Hero_Electrician_name;Electrician
Hero_Electrician_description;The finest Legion spies learned mere months ago of a mad archaeologist whose unnatural thirst for knowledge led him into a forbidden pact with the Hellbourne.  His discoveries have been used to forge Shocktroopers, men fused with Ancient technology, pulsing with violent energy.  These horrifying hybrids bear a tank of liquid lightning upon their backs, and they wield its contents as both sword and shield.
Hero_Electrician_role;The Electrician is a mana-dependent tank capable of acting as both support and carry thanks to his potentially high damage output and disables. Cleansing Shock will remove almost any debuff from an ally while speeding his movement speed simultaneously.
Ability_Ellonia1_name;Glacial Spike
Ability_Ellonia1_description;Ellonia unleashes a whirl of ice shards damaging and slowing enemies in a line.
Ability_Ellonia1_description2;
Ability_Ellonia1_description_simple;Target a location to hit enemies in a line. Deals ^o{80,120,160,200} Magic Damage^*. Adds ^t5 Charges of Frosted^* for 4 seconds.\n\nEnemies under the effects of ^tFrosted^* have their Movement Speed slowed by 2% per charge.
Ability_Ellonia1_effect_header;^tFrosted Effect(s)^*
Ability_Ellonia1_effect_header2;
Ability_Ellonia1_tooltip_flavor;A shard of ice that inflicts massive cold damage and explodes to freeze nearby enemies.
Ability_Ellonia1_IMPACT_effect;Launches a projectile at target direction. The projectile deals {80,120,160,200} Magic Damage and applies ^t5 charges of Frosted^* for 4 seconds.\n\nProvides 200 day and night Clearvision around the projectile, and 500 radius Clearvision around each enemies hit for 2 seconds.
Ability_Ellonia2_name;Frigid Field
Ability_Ellonia2_description;Ellonia blankets an area with crystal shards dealing damage and slowing enemies in the area.
Ability_Ellonia2_description2;
Ability_Ellonia2_description_simple;Target an area to deal ^o{25,38,51,64} Magic Damage^* on cast and every 1 second for 3 seconds. Adds ^t2 Charges of Frosted^* for 4 seconds whenever damage is applied.\n\nEnemies under the effects of ^tFrosted^* have their Movement Speed slowed by 2% per charge.
Ability_Ellonia2_effect_header;^tFrosted Effect(s)^*
Ability_Ellonia2_effect_header2;
Ability_Ellonia2_tooltip_flavor;Crystals bloom like flowers.
Ability_Ellonia2_IMPACT_effect;Creates frost in target position. The frost deals {25,38,51,64} Magic Damage and applies ^t2 charges of Frosted^* for 4 seconds on initial cast and every second for 3 seconds.\n\nProvides 300 day and night Clearvision around target position for 4 seconds.
Ability_Ellonia3_name;Flash Freeze
Ability_Ellonia3_description;Ellonia snaps the air around a target enemy dealing damage and stunning them.
Ability_Ellonia3_description2;
Ability_Ellonia3_description_simple;Target an enemy to deal ^o{40,60,80,100} Magic Damage^* and apply a ^o1 second Stun^*. Consumes all stacks of ^tFrosted^* and deals an additional ^o{4,6,8,10} Magic Damage^* and 0.05 second Stun per ^tCharge of Frosted^*.\n\nMax Stun duration is 3 seconds.
Ability_Ellonia3_effect_header;
Ability_Ellonia3_effect_header2;
Ability_Ellonia3_tooltip_flavor;Did you put on some weight?
Ability_Ellonia3_IMPACT_effect;Removes all stacks of ^tFrosted^* from the target and deals {40,60,80,100} Magic Damage + {4,6,8,10} Magic Damage per charge of ^tFrosted^* consumed, and Stuns the target for 1 second plus 0.05 seconds per charge of ^tFrosted^* consumed. Stun duration is capped at 3 seconds.
State_Ellonia_Ability3_name;Frosted
State_Ellonia_Ability3_description;2% Movement Speed Slow per charge
State_Ellonia_Ability3_Freeze_name;Flash Freeze
State_Ellonia_Ability3_Freeze_description;Imba Crit Inc.
Ability_Ellonia4_name;Absolute Zero
Ability_Ellonia4_description;Ellonia releases a moving orb that freezes the air around it slowing and damage enemies.
Ability_Ellonia4_description2;^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Upon reaching its final destination, the orb fires back towards Ellonia at 3x the speed, casting Flash Freeze on everyone hit.
Ability_Ellonia4_description_simple;Target a location to launch a moving & pulsating orb, dealing up to ^o40 Superior Magic Damage^*. Targets near the center receive roughly ^o{375,500,625} Magic Damage^*. Adds ^t1 Charge of Frosted^* for 4 seconds whenever damage is applied.\n\nEnemies under the effects of ^oFrosted^* have their Movement Speed slowed by 2% per charge.\n\n^gStaff of the Master^* makes the projectile return to Ellonia upon reaching its destination. Flash Freeze is applied to enemy units as the projectile travels back to Ellonia.
Ability_Ellonia4_effect_header;^tFrosted Effect(s)^*
Ability_Ellonia4_effect_header2;
Ability_Ellonia4_tooltip_flavor;Celcius or Farenheit
Ability_Ellonia4_IMPACT_effect;Launches an orb at target direction. The orb travels 1200 units over 2.4 seconds and releases a 400 radius pulse every {0.1,0.08,0.06} seconds, a total of {24,30,36} pulses. Each pulse deals up to 40 Superior Magic Damage, decreasing over distance from the center, and applies ^t1 charge of Frosted^* for 4 seconds.\n\nProvides 1000 day and night Clearvision around the orb.
Ability_Ellonia4_name:ult_boost;Absolute Zero ^g(Boosted)^*
Ability_Ellonia4_description2:ult_boost;^gThis ability has been boosted by Staff of the Master.^*
Ability_Ellonia4_description_simple:ult_boost;Target a location to launch a moving & pulsating orb, dealing up to ^o40 Superior Magic Damage^* depending on their distance from the center. Targets near the center receive roughly ^o{375,500,625} Magic Damage^*. Adds ^t1 Charge of Frosted^* for 4 seconds whenever damage is applied.\n\nOnce the projectile reaches its destination, Flash Freeze is applied to enemy units as the projectile travels back to Ellonia.\n\n^gThis ability has been boosted by Staff of the Master.^*
Ability_Ellonia4_IMPACT_effect:ult_boost;Launches an orb at target direction. The orb travels 1200 units over 2.4 seconds and releases a 400 radius pulse every {0.1,0.08,0.06} seconds, a total of {24,30,36} pulses. Each pulse deals up to 40 Superior Magic Damage, decreasing over distance from the center, and applies ^t1 charge of Frosted^* for 4 seconds.\n\nProvides 1000 day and night Clearvision around the orb.\n\n^gUpon reaching its destination, the projectile returns to Ellonia and applies Flash Freeze to enemies hit by the projectile as it is travelling back.^*
Hero_Ellonia_name;Ellonia
Hero_Ellonia_description;Those who hail from the great Frostfields of the north live by one rule: fight or die. But now, the Hellbourne forces are rapidly advancing towards their beloved homelands and demolishing everything in their path. The powerful ruler of those harsh lands knew her lands would be next and could not sit idly by while her kingdom fell. Thus, the only sorceress deserving of the name Frost Queen fights not to defend the Legion but to bring forth the full might of winter and banish the daemons back to the pit from which they crawled.
Hero_Ellonia_role;Ellonia is a very spam heavy skillshot hero with short cooldowns able to maintain consistent AOE damage while crippling enemy movement, her only limitation is her mana pool. Flash Freeze can deliver some devastating damage after consecutive hits from your other abilities.
Ability_EmeraldWarden1_name;Silencing Shot
Ability_EmeraldWarden1_description;Fire a powerful arrow at a target, dealing damage and silencing it.
Ability_EmeraldWarden1_description_simple;Fire a powerful arrow at a target, dealing ^o{0,25,50,75} plus your Attack as Magic Damage^* and inflicting ^o{1,2,3,4} seconds Silence^*.
Ability_EmeraldWarden1_IMPACT_effect;Deals {0,25,50,75} plus your Attack Damage in Magic Damage to the target and Silences it for {1,2,3,4} seconds.
Ability_EmeraldWarden1_tooltip_flavor;Shh... I'm hunting demons.
State_EmeraldWarden_Ability1_name;Silencing Shot
Ability_EmeraldWarden2_name;Hunter's Command
Ability_EmeraldWarden2_description;Summon two uncontrollable wolves that seek out the two nearest heroes in range, including those in fog, damaging, slowing and revealing them on collision.
Ability_EmeraldWarden2_description_simple;Summon two uncontrollable wolves that seek out the two nearest heroes in range, including those in fog.\n\nThe wolves will collide with their targets, revealing them, dealing ^o{90,155,220,285} Magic Damage^* and inflicting ^o-{20}% Movement Speed^*.
Ability_EmeraldWarden2_IMPACT_effect;Summons two wolves that chase the two closest enemy heroes within radius. Wolves can be seen through fog.\n\nWolves will charge at their target when they are close to it. On impact, deals {90,155,220,285} Magic Damage and applies a {20}% Movement Speed Slow for 3 seconds. Targets are also Sighted and Revealed for this duration.
Ability_EmeraldWarden2_tooltip_flavor;Lesser creatures, heed my call!
State_EmeraldWarden_Ability2_Debuff_name;Hunter's Command
Ability_EmeraldWarden3_name;Overgrowth
Ability_EmeraldWarden3_description;Grow an invisible Overgrowth at a target location, entangling enemies that trigger it.
Ability_EmeraldWarden3_description_simple;Grow a root at a target location. If an enemy walks over it, the root causes an overgrowth, immobilizing nearby enemies and dealing ^o80 Magic Damage per second for {1.5,2,2.5,3} seconds.^*\n\nThe overgrowth may be destroyed by attacking the root 2 times. Maximum of 5 Overgrowths.
Ability_EmeraldWarden3_IMPACT_effect;Creates an Overgrowth at target position. Overgrowth take 1.5 seconds before it becomes active. Afterwards, the Overgrowth is Stealthed.\n\nEnemies who step on the Overgrowth will trigger it, revealing itself and entangling enemies in a 175 radius for up to {1.5,2,2.5,3} seconds while it is alive. Enemies take 80 Magic Damage per second and are Immobilized while entangled. Overgrowth take 2 hits to destroy.\n\nUp to 5 Overgrowths may be placed at a time. Overgrowths provide 400 day and night vision. You may attack your own Overgrowth to trigger it and entangle enemies around it, including while being armed.
Ability_EmeraldWarden3_tooltip_flavor;Flora protect me.
Ability_Gadget_EmeraldWarden3_name;Trigger Overgrowth
Ability_Gadget_EmeraldWarden3_description;Destroys this Overgrowth and triggers it, immobilizing nearby enemies and dealing ^o80 Magic Damage per second for {1.5,2,2.5,3} seconds.
Ability_Gadget_EmeraldWarden3_description_simple;Destroys this Overgrowth and triggers it, immobilizing nearby enemies and dealing ^o80 Magic Damage per second for {1.5,2,2.5,3} seconds.
State_EmeraldWarden_Ability3_Immobilized_name;Overgrowth
Gadget_EmeraldWarden_Ability3_name;Overgrowth
Gadget_EmeraldWarden_Ability3b_name;Overgrowth
Gadget_EmeraldWarden_Ability3b_Alt2_name;Overgrowth
Gadget_EmeraldWarden_Ability3b_Alt5_name;Overgrowth
Ability_EmeraldWarden4_name;Summon Gawain
Ability_EmeraldWarden4_description;Permanently gain an uncontrollable familiar. Gawain learns Diving Strike at level 1, Forest's Touch at level 2, and Emerald Storm at level 3.
Ability_EmeraldWarden4_description2;^oDiving Strike:^* Deals {100,200,300} Physical Damage to an enemy hero within 650 units. {8,7,6} second cooldown.\n\n^oForest's Touch:^* When your Health goes below 40%, heals you for 200 Health and applies a buff that grants 40 Attack Speed and Movement Speed for 5 seconds. 35 second cooldown.^oEmerald Storm:^* Channels a storm for up to 4 seconds that deals 50 Magic Damage per second and applies a 30% Movement Speed Slow to enemies in a 400 radius. 50 second cooldown.
Ability_EmeraldWarden4_description_simple;Permanently gain an uncontrollable familiar that grants ^o600 Clearvision^*. Gawain gains Diving Strike at level 1, Forest's Touch at level 2, and Emerald Storm at level 3.
Ability_EmeraldWarden4_tooltip_flavor;Gawain, your master seeks your aid!
Ability_EmeraldWarden4_a_name;Diving Strike
Ability_EmeraldWarden4_a_description;Gawain attacks a nearby hero for {100,200,300} Physical Damage.
Ability_EmeraldWarden4_a_description_simple;Gawain attacks a nearby hero for {100,200,300} Physical Damage.
Ability_EmeraldWarden4_a_tooltip_flavor;Gawain, use Diving Strike!
Ability_EmeraldWarden4_b_name;Forest's Touch
Ability_EmeraldWarden4_b_description;When you are below 40% Health, Gawain heals you for 200 Health and grants 40 Attack Speed and Movement Speed for 5 seconds.
Ability_EmeraldWarden4_b_description_simple;When you are below 40% Health, Gawain heals you for 200 Health and grants 40 Attack Speed and Movement Speed for 5 seconds.
Ability_EmeraldWarden4_b_tooltip_flavor;Gawain, use Forest's Touch!
Ability_EmeraldWarden4_c_name;Emerald Storm
Ability_EmeraldWarden4_c_description;Gawain channels a storm that damages 2 or more heroes for up to 4 seconds. The storm deals 50 Magic Damage per second and slows Movement Speed by 30%.
Ability_EmeraldWarden4_c_description_simple;Gawain channels a storm that damages 2 or more heroes for up to 4 seconds. The storm deals 50 Magic Damage per second and slows Movement Speed by 30%.
Ability_EmeraldWarden4_c_tooltip_flavor;Gawain, use Emerald Storm!
State_EmeraldWardenpet_Ability2_name;Forest's Touch
State_EmeraldWardenpet_Ability3_Storm_name;Emerald Storm
Hero_EmeraldWarden_name;Emerald Warden
Hero_EmeraldWarden_description;From a lost scout's journal: This visage of a great horned beast, imposing in stature and ornately bejeweled, descends to us a representative of an unknown druidic sect of beasts. At his behest lesser creatures of the forest fall under command, and when his bow is raised a foe shall fall.
Hero_EmeraldWarden_role;The Emerald Warden is a ranged semi-carry that depends heavily on using high attack and spell range to kite and decimate opponents from afar. He specializes in finding hiding enemy heroes with Hunter's Command and Summon Gawain.
Ability_Empath1_name;Essence Link
Ability_Empath1_description;Steals life from the target over time. If the link is shattered from distance, the target is Stunned.
Ability_Empath1_description_simple;Target an enemy unit to tether it for 5 seconds. Deals up to ^o{100,175,250,325} True Damage^*, and heals Empath for the same amount.\n\nIf the target gets more than 700 units away, the tether breaks, applying a ^o{1,1.5,2,2.5} second Stun^* to the target. While bonded to an ally with As One, Essence Link heals the host instead of Empath.
Ability_Empath1_tooltip_flavor;Sucky sucky.
Ability_Empath1_IMPACT_effect;Applies a link to the target enemy. While linked, target takes ^o{20,35,50,65} True Damage per second^* and you are ^ohealed {20,35,50,65} Health per second^*. The link expires after 5 seconds.\n\nIf the target moves more than 700 units away, the link is broken and the target is ^oStunned for {1,1.5,2,2.5} seconds^*.\n\nWhile bonded to an ally with As One, Essence Link heals the host instead of you.
Ability_Empath1_IMPACT_effect:Empath_Inside;Applies a link to the target enemy. While linked, target takes ^o{20,35,50,65} True Damage per second^* and you are ^ohealed {20,35,50,65} Health per second^*. The link expires after 5 seconds.\n\nIf the target moves more than 700 units away, the link is broken and the target is ^oStunned for {1,1.5,2,2.5} seconds^*.\n\nWhile bonded to an ally with As One, Essence Link heals the host instead of you.
State_Empath_Ability1_Enemy_name;Essence Link
State_Empath_Ability1_Enemy_FRAME_effect;{20,35,50,65} True Damage per second
State_Empath_Ability1_Self_name;Essence Link
State_Empath_Ability1_Self_FRAME_effect;{20,35,50,65} HP healed per second
State_Empath_Ability1_Inside_name;Essence Link
State_Empath_Ability1_Inside_FRAME_effect;{20,35,50,65} HP healed per second
Ability_Empath2_name;Illusory Veil
Ability_Empath2_description;Creates a wall that blocks enemies, but not allies.  Enemies close to the wall take damage over time.
Ability_Empath2_description_simple;Click and drag cursor to create a wall that will block enemy movement, but not allies. The wall lasts ^o3 seconds^*. Enemies who come near the wall take ^o{30,45,60,75} Magic Damage per second^*.
Ability_Empath2_tooltip_flavor;YOU SHALL NOT PASS!
Ability_Empath2_IMPACT_effect;Creates a 650 width wall that blocks enemy movement for ^o3 seconds^*. Deals ^o{30,45,60,75} Magic Damage per second^* to enemies within 150 units of the wall.\n\nProvides 200 day and night Clearvision around the wall.
Ability_Empath2_IMPACT_effect:Alt2_Sin_Set_Bonus;Creates a 650 width wall that blocks enemy movement for ^o3 seconds^*. Deals ^o{30,45,60,75} Magic Damage per second^* to enemies within 150 units of the wall.\n\nProvides 200 day and night Clearvision around the wall.
State_Empath_Ability2_Effects_name;Illusory Veil
State_Empath_Ability2_Effects_FRAME_effect;50 Magic Damage per second
Ability_Empath3_name;Synergy
Ability_Empath3_description;Grants Health Regeneration to all allied heroes.
Ability_Empath3_description_simple;Passively grants a health regeneration aura to all allied heroes on the map. The aura heals for ^o{1,2,3,4} Health per second^* plus an additional ^o{0.05,0.1,0.15,0.2}% of Max Health per second^*.
Ability_Empath3_tooltip_flavor;Don't I make you all feel warm and fuzzy?
Ability_Empath3_IMPACT_effect;All allied heroes gain ^o{1,2,3,4} Health Regeneration^* and additional Health Regeneration equal to ^o{0.05,0.1,0.15,0.2}% of Max Health^*.
Ability_Empath3_ACTIVATE_COST_effect;
State_Empath_Ability3_name;Synergy
Gadget_Empath_Ability3_name;
Gadget_Empath_Ability3_description;
Ability_Empath4_name;As One
Ability_Empath4_name:ult_boost;Together As One ^g(Boosted)^*
Ability_Empath4_description;"Empath becomes one with an allied hero, buffing the host. Empath may continue to cast spells and use items as normal. Grants a sub-skill, ""Faster!"""
Ability_Empath4_description2;^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Reduces cooldown to 30 seconds.
Ability_Empath4_description2:ult_boost;^gThis ability has been boosted by Staff of the Master.^*
Ability_Empath4_description_simple;Target an allied hero to go inside them for up to 30 seconds. While inside, Empath is invulnerable and her host receives ^o{40,60,80} Attack Damage and Attack Speed^*.\n\nFor the duration, grants an additional skill that allows you to apply a burst of speed to your host. \n\n^gStaff of the Master^* decreases cooldown time to 30 seconds.
Ability_Empath4_description_simple:Empath_Inside;Activate to break the bond between the host and Empath, placing Empath outside the host.
Ability_Empath4_description_simple:ult_boost;Target an allied hero to go inside them for up to 30 seconds. While inside, Empath is invulnerable and her host receives ^o{40,60,80} Attack Damage and Attack Speed^*.\n\nFor the duration, grants an additional skill that allows you to apply a burst of speed to your host.\n\n^gThis ability has been boosted by Staff of the Master.^*
Ability_Empath4_tooltip_flavor;Help me, help you.
Ability_Empath4_IMPACT_effect;Bonds with the target hero, removing all buffs and debuffs from self. You are invulnerable and Disarmed while bonded. Grants ^o{40,60,80} Damage and Attack Speed^* to the host hero. The bond lasts 30 seconds, and expire if the host dies. Activate to end the bond early.
Ability_Empath4_IMPACT_effect:Empath_Inside;Will instantly end the bond between the host and Empath, placing Empath outside and adjacent to the host.
Ability_Empath5_name;Faster!
Ability_Empath5_description;Empath does some back-mind driving and spurs her host to move more quickly.
Ability_Empath5_description_simple;Activate to grant ^o150 Movement Speed^* to your host, which decreases to 0 over 2 seconds.
Ability_Empath5_description2;
Ability_Empath5_effect_header;
Ability_Empath5_effect_header2;
Ability_Empath5_tooltip_flavor;Turn left! No! The other left! You're doing it wrong!
Ability_Empath5_IMPACT_effect;Grants the host a tapering ^o+150 Movement Speed^* buff for 2 seconds.
State_Empath_Ability4_Self_name;As One
State_Empath_Ability4_Self_description;Empath is inside another hero!
State_Empath_Ability4_Target_name;As One With Empath
State_Empath_Ability4_Target_description;Empath is inside!
State_Empath_Ability4_Speed_name;Faster!
State_Empath_Ability4_Speed_description;Empath has spurred this hero to move faster, gaining a bonus 150 Movement Speed which tapers to 0 over 2 seconds.
Hero_Empath_name;Empath
Hero_Empath_description;Tied to the lifeforce of all creatures that move across the lands of Newerth, the Empath has suffered greatly in the war against the daemons. Nevertheless, her gift -- and curse -- is a powerful asset for the Legion, for the Empath is able to call on her magic to heal allies, weaken foes, and even merge her essence with other heroes.
Hero_Empath_role;The Empath is a unique support hero capable of entering an ally with As One and greatly buffing it. Meanwhile, Essence Link fulfills multiple roles by siphoning an enemy's health to the Empath herself.
Ability_Engineer1_name;The Keg
Ability_Engineer1_description;Never going into battle without a full keg of ale, the Engineer also knows that it can be used as a powerful explosive in a pinch. When heaved into a battle, it Stuns and damages enemies where it lands. He drinks this stuff.
Ability_Engineer1_description_simple;Target a location to deal ^o{80,140,200,260} Magic Damage^* and a ^o{1.25,1.5,1.75,2} second Stun^* in an area around that position.\n\nUnits hit with this ability are pushed away from the impact. Engineer can be pushed himself, but not damaged or Stunned.
Ability_Engineer1_IMPACT_effect;Throws a keg at target location, impacting after a 1 second delay. Enemy units in radius take {80,140,200,260} Magic Damage, are Stunned for {1.25,1.5,1.75,2} seconds, and are pushed 250 units away from the impact point.\n\nIf the Engineer is in the blast radius, he too will be knocked back, but won't be Stunned.
Ability_Engineer1_tooltip_flavor;It puts hair on yer chest!
Ability_Engineer2_name;Steam Turret
Ability_Engineer2_description;The Steam Turret is a marvel in rapidfire technology. Deploying at the place of his choosing in any direction he wants, it lays down waves of suppressing fire that slow enemies who stay in the cone.
Ability_Engineer2_description_simple;Click and drag cursor to create a turret that shoots in a cone for 5 seconds. Deals up to ^o{100,200,300,400} Magic Damage^* and pushes enemies away. Slows Movement Speed for ^o3.5%^* per bullet, for a max of 35% slow.
Ability_Engineer2_effect_header;Suppressed Effect(s)
