State_Bubbles_Ability4_description:ult_boost,"Moving more than 600 units away from the center of Kelp Field will apply a ^gSuperior Magic Stun^* to you for {1.5,2.25,3} seconds and deal {200,300,400} ^gSuperior Magic Damage^* to you","Отдаление от центра Kelp Field больше, чем на 600 ед., приведёт к ^gвысшему магическому оглушению^* на {1.5,2.25,3} сек. и получению {200,300,400} ед. ^gвысшего магического урона^*.",,
State_Bubbles_Ability4_FRAME_effect,,,,
Hero_Bubbles_name,Bubbles,Bubbles,,
Hero_Bubbles_description,"A powerful wizard once owned a pet turtle.  Each day, the turtle watched and mimicked as the wizard practiced his spells.  One day, the turtle fell into a magical pool and was transformed into more than a mere turtle. Now, centuries after his master died, Bubbles lives on, fighting the forces of evil.","В стародавние времена жил на свете великий волшебник и была у него черепаха. Каждый день она смотрела на заклинания волшебника и подражала ему. Однажды, черепаха упала в магический бассейн и стала больше, чем просто черепахой. Спустя столетия после смерти хозяина, Bubbles живет и сражается с силами зла.",,
Hero_Bubbles_role,"Highly survivable due to Take Cover, highly mobile due to Shell Surf, and highly disruptive due to Song of the Sea and Kelp Field, Bubbles plays a perfect hybrid role with his mix of specialties. A Portal Key coupled with a maximum duration Take Cover makes him nearly unkillable.","Bubbles прекрасно чувствует себя в любой роли благодаря сочетанию своих умений. Способность Take Cover позволяет ему выживать, Shell Surf - быстро перемещаться, а Song of the Sea и Kelp Field - наносить много урона. Portal Key и максимальная длительность способности Take Cover делают его почти неубиваемым.",,
Ability_Bushwack1_name,Crippling Dart,Crippling Dart,,
Ability_Bushwack1_description,Fires a quick shot at an enemy slowing the target and dealing damage.,"Стреляет во врага быстролетящим дротиком, замедляя его и нанося урон.",,
Ability_Bushwack1_description2,,,,
Ability_Bushwack1_description_simple,"Target an enemy unit to deal ^o{60,110,160,210} Physical Damage^* and apply a ^o70% Movement Speed Slow^* to them for ^o1 second^*.","Укажите противника, чтобы нанести ^o{60,110,160,210} ед. физического урона^* и ^oуменьшить скорость его передвижения на 70%^* на ^o1 сек.^*",,
Ability_Bushwack1_effect_header,Crippling Dart Effect(s),Эффект(-ы) Crippling Dart,,
Ability_Bushwack1_effect_header2,,,,
Ability_Bushwack1_tooltip_flavor,Gonna need a bigger one for Cthuluphant.,Для Cthuluphant понадобится дротик побольше.,,
Ability_Bushwack1_IMPACT_effect,"Target an enemy unit to deal ^o{60,110,160,210} Physical Damage^* and apply a ^o70% Movement Speed Slow^* to them for ^o1 second^*.","Укажите противника, чтобы нанести ^o{60,110,160,210} ед. физического урона^* и ^oуменьшить скорость его передвижения на 70%^* на ^o1 сек.^*",,
State_Bushwack_Ability1_name,Crippling Dart,Crippling Dart,,
State_Bushwack_Ability1_FRAME_effect,,,,
Ability_Bushwack2_name,Side Step,Side Step,,
Ability_Bushwack2_description,Quickly dash towards a position.,Делает резкий рывок в указанном направлении.,,
Ability_Bushwack2_description2,,,,
Ability_Bushwack2_description_simple,Target a position to dash towards it.\n\nAttacks reduce the cooldown of this ability by 3 seconds.,"Укажите место, чтобы сделать резкий рывок в том направлении.\n\nАтаки сокращают время восстановления способности на 3 сек.",,
Ability_Bushwack2_effect_header,,,,
Ability_Bushwack2_tooltip_flavor,Been there. Dodged that.,"Был, да сплыл.",,
Ability_Bushwack2_IMPACT_effect,Target a position to dash towards it.\n\nAttacks reduce the cooldown of this ability by 3 seconds.,"Укажите место, чтобы сделать резкий рывок в том направлении.\n\nАтаки сокращают время восстановления способности на 3 сек.",,
Ability_Bushwack3_name,Spiked Dart,Spiked Dart,,
Ability_Bushwack3_description,Bushwack's attacks sometimes critically strike.,При атаке Bushwack может нанести критический урон.,,
Ability_Bushwack3_description2,,,,
Ability_Bushwack3_description_simple,"Grants a ^o{1.2,1.4,1.6,1.8}x Critical Strike^* when off cooldown. Using an ability resets the cooldown.","Когда способность восстановлена, ваша следующая атака нанесёт ^o{1.2,1.4,1.6,1.8}x критического урона^*. Использование других способностей сбрасывает время восстановления.",,
Ability_Bushwack3_effect_header,,,,
Ability_Bushwack3_tooltip_flavor,"Stand in line, I'll make you mine.","Стройтесь в ряд, кому говорят!",,
Ability_Bushwack3_ATTACK_effect,"Grants a ^o{1.2,1.4,1.6,1.8}x Critical Strike^* when off cooldown. Using an ability resets the cooldown.","Когда способность восстановлена, ваша следующая атака нанесёт ^o{1.2,1.4,1.6,1.8}x критического урона^*. Использование других способностей сбрасывает время восстановления.",,
Ability_Bushwack4_name,Jungle Toxin,Jungle Toxin,,
Ability_Bushwack4_name:ult_boost,Jungle Toxin ^g(Boosted)^*,Jungle Toxin ^g(Усилено)^*,,
Ability_Bushwack4_description,"Bushwack's attacks are combined with a deadly jungle reagent granting vision of his enemies and damage over time, as well as increasing his own attack speed.","Атаки Bushwack усиливаются смертельным токсином из джунглей, который позволяет видеть врагов, постепенно наносит им урон и увеличивает скорость атаки вашего героя.",,
Ability_Bushwack4_description2,^gThis ability can be boosted by ^930Staff of the Master^*.\n\n^gStaff Effect:^* Bonus Attack Speed will not be lost when switching your attack target.,^gСпособность можно усилить ^930Staff of the Master^*.\n\n^gЭффект усиления:^* герой не теряет дополнительную скорость атаки при атаке другой цели.,,
Ability_Bushwack4_description2:ult_boost,^gThis ability has been boosted by ^930Staff of the Master^*.,^gСпособность усилена ^930Staff of the Master^*.,,
Ability_Bushwack4_description_simple,"Passively applies ^oJungle Toxin^* to enemies for 3 seconds whenever you attack. Stacks up to ^o20 times^*.\n\n^oJungle Toxin^* grants ^osight and reveals^* the target, deals ^o{6,10,14}^* Physical Damage per second, and ^osteals {10,15,20} Attack Speed per charge^*.\n\nMax Attack Speed Slow of 50 on enemies. ^oMax bonus Attack Speed bonus of {200,300,400}^* on Bushwack. Attack speed buff resets if another target is hit.\n\n^gStaff of the Master^*: No longer loses bonus Attack Speed when switching attack targets.","При каждой атаке пассивно накладывает на врагов эффект ^oJungle Toxin^* на 3 сек. Максимум ^o20 зарядов^*.\n\n^oJungle Toxin^* накладывает на цель ^oвидимость и разоблачение^*, наносит ^o{6,10,14}^* ед. физического урона в сек. и ^oкрадет {10,15,20} ед. скорости атаки за 1 заряд^*.\n\nМаксимальное замедление скорости атаки противника: 50 ед. Bushwack может ^oдополнительно получить максимум {200,300,400} ед.^* скорости атаки. Атакуя другую цель, дополнительная скорость атаки обнуляется.\n\n^gStaff of the Master^*: герой не теряет дополнительную скорость атаки при атаке другой цели.",,
Ability_Bushwack4_description_simple:ult_boost,"Passively applies ^oJungle Toxin^* to enemies for 3 seconds whenever you attack. Stacks up to ^o20 times^*.\n\n^oJungle Toxin^* grants ^osight and reveals^* the target, deals ^o{6,10,14}^* Physical Damage per second, and ^osteals {10,15,20} Attack Speed per charge^*.\n\nMax Attack Speed Slow of 50 on enemies. ^oMax bonus Attack Speed bonus of {200,300,400}^* on Bushwack.\n\n^gThis ability has been boosted by ^930Staff of the Master^*.","При каждой атаке пассивно накладывает на врагов эффект ^oJungle Toxin^* на 3 сек. Максимум ^o20 зарядов^*.\n\n^oJungle Toxin^* накладывает на цель ^oвидимость и разоблачение^*, наносит ^o{6,10,14}^* ед. физического урона в сек. и ^oкрадет {10,15,20} ед. скорости атаки за 1 заряд^*.\n\nМаксимальное замедление скорости атаки противника: 50 ед. Bushwack может ^oдополнительно получить максимум {200,300,400} ед.^* скорости атаки. ^gСпособность усилена ^930Staff of the Master^*.",,
Ability_Bushwack4_effect_header,Jungle Toxin Effect(s),Эффект(-ы) Jungle Toxin,,
Ability_Bushwack4_effect_header2,,,,
Ability_Bushwack4_tooltip_flavor,Welcome to the Jungle.,Добро пожаловать в Джунгли!,,
Ability_Bushwack4_IMPACT_effect,"Passively applies ^oJungle Toxin^* to enemies for 3 seconds whenever you attack. Stacks up to ^o20 times^*.\n\n^oJungle Toxin^* grants ^osight and reveals^* the target, deals ^o{6,10,14}^* Physical Damage per second, and ^osteals {10,15,20} Attack Speed per charge^*.\n\nMax Attack Speed Slow of 50 on enemies. ^oMax bonus Attack Speed bonus of {200,300,400}^* on Bushwack. Attack speed buff resets if another target is hit.","При каждой атаке пассивно накладывает на врагов эффект ^oJungle Toxin^* на 3 сек. Максимум ^o20 зарядов^*.\n\n^oJungle Toxin^* накладывает на цель ^oвидимость и разоблачение^*, наносит ^o{6,10,14}^* ед. физического урона в сек. и ^oкрадет {10,15,20} ед. скорости атаки за 1 заряд^*.\n\nМаксимальное замедление скорости атаки противника: 50 ед. Bushwack может ^oдополнительно получить максимум {200,300,400} ед.^* скорости атаки. Атакуя другую цель, дополнительная скорость атаки обнуляется.",,
Ability_Bushwack4_IMPACT_effect:ult_boost,"Passively applies ^oJungle Toxin^* to enemies for 3 seconds whenever you attack. Stacks up to ^o20 times^*.\n\n^oJungle Toxin^* grants ^osight and reveals^* the target, deals ^o{6,10,14}^* Physical Damage per second, and ^osteals {10,15,20} Attack Speed per charge^*.\n\nMax Attack Speed Slow of 50 on enemies. ^oMax bonus Attack Speed bonus of {200,300,400}^* on Bushwack.","При каждой атаке пассивно накладывает на врагов эффект ^oJungle Toxin^* на 3 сек. Максимум ^o20 зарядов^*.\n\n^oJungle Toxin^* накладывает на цель ^oвидимость и разоблачение^*, наносит ^o{6,10,14}^* ед. физического урона в сек. и ^oкрадет {10,15,20} ед. скорости атаки за 1 заряд^*.\n\nМаксимальное замедление скорости атаки противника: 50 ед. Bushwack может ^oдополнительно получить максимум {200,300,400} ед.^* скорости атаки.",,
Ability_Bushwack4_ATTACK_effect,,,,
Ability_Bushwack4_ATTACK_effect:ult_boost,,,,
State_Bushwack_Ability4_Damage_name,Jungle Toxin,Jungle Toxin,,
State_Bushwack_Ability4_Damage_FRAME_effect,"Receiving {6,10,14} Physical Damage per second per charge\n\n550 radius Clearvision.","Получает {6,10,14} ед. физического урона в сек. за каждый заряд.\n\nДает 550 ед. радиуса ясновидения.",,
State_Bushwack_Ability4_Buff_name,Jungle Toxin,Jungle Toxin,,
Hero_Bushwack_name,Bushwack,Bushwack,,
Hero_Bushwack_description,"In the northeast reaches of the Rulian Marsh exist a tribe that have fought hard for a place to call their own. However there are those who leave the marsh, sometimes by choice, but most times by force. Bushwack is a hunter that has been living on his own for years. Ostracized from his tribe at a young age for tampering with the technology of an abandoned Dwarven village. Considered to be bad voodoo by the tribal elders, such interactions with the strange machinery was not only forbidden but punishable by exile. Bushwack pleaded with the elders saying that it is foolish to not use the power of one of their greatest foes, but his pleas fell on deaf ears. So he parted ways with his people in order to pursue his passions.  Now he is one of the most feared hunters of the southern parts of Death's Cradle, using his troll cunning and dwarven ingenuity, to eliminate foes from great distances. Even though he works alone he is steadfast in the protection of his home and has aligned himself with the Helbourne who are also enemies of the Dwarves. Meeting the Electrician and Dr. Repulsor cemented his belief that the only way for his people to survive in these changing times is through harnessing technology, and leaving the voodoo behind.","На северо-востоке Рулианских болот обитает племя, которое отвоевало у природы место под солнцем. Некоторые жители племени покидают болото, а иных с него выгоняют. Bushwack - охотник, много лет живущий сам по себе. Ещё в молодости он был изгнан родными за интерес к технологиям заброшенной гномьей деревушки. Старейшины племени сочли дурным знаком возню со странными механизмами. В страхе, они не ограничились запретом, но и изгнали его. Bushwack взывал к разуму старейшин. Он говорил, что глупо не пользоваться силой грозных врагов, но всё без толку. Так охотник пошёл путем собственных желаний и стал одним из самых опасных охотников в южных землях Колыбели смерти. Хитрость тролля в сочетании с изобретальностью гномов позволяют ему издалека поражать врагов. Несмотря на жизнь отшельника, он без устали защищает свой дом. Bushwack принял сторону Преисподней, потому что демоны враждуют с гномами. Встреча с Electrician и Dr. Repulsor только укрепила веру охотника в то, что в эти смутные времена его народ может выжить лишь с помощью технологий и отказа от прошлого.",,
Hero_Bushwack_role,"Bushwack is a ranged agility carry who excels at kiting through quick movement and positioning. Between Crippling Dart and Side Step, Bushwack can keep his enemies in range, and Jungle Toxin keeps them from juking away.","Bushwack - ловкий стрелок и керри, прекрасно умеющий обыгрывать врага за счёт быстрых движений и верного расчёта. С помощью Clipping Dart и Side, Bushwack способен держать противников на расстоянии, а Jungle Toxing не позволит им сбежать.",,
Ability_Calamity1_name,Firebomb,Firebomb,,
Ability_Calamity1_description,"Sunder throws a fireball that bounces in place four times, dealing damage and pulling enemies in.","Sunder бросает пылающую сферу, которая 4 раза подпрыгивает на месте, притягивая врагов и нанося им урон.",,
Ability_Calamity1_description_simple,"Target a location to throw a Flaming Orb, dealing ^o{40,80,120,160} Magic Damage^*.\n\nThe Orb ^obounces at that spot {4} more times^*, dealing ^o{15,25,35,45} Magic Damage^* and pulling enemies towards it.","Укажите место, чтобы бросить туда пылающую сферу и нанести ^o{40,80,120,160} ед. магического урона^*.\n\nСфера ^oподпрыгивает {4} раза^* на месте, каждый раз притягивая к себе врагов и нанося ^o{15,25,35,45} ед. магического урона^*.",,
Ability_Calamity1_IMPACT_effect,"Target a location to throw a Flaming Orb, dealing ^o{40,80,120,160} Magic Damage^*.\n\nThe Orb ^obounces at that spot {4} more times^*, dealing ^o{15,25,35,45} Magic Damage^* and pulling enemies towards it.\n\nBounces with a 0.75 second interval. Pull can only occur four times per unit per cast","Укажите место, чтобы бросить туда пылающую сферу и нанести ^o{40,80,120,160} ед. магического урона^*.\n\nСфера ^oподпрыгивает {4} раза^* на месте, каждый раз притягивая к себе врагов и нанося ^o{15,25,35,45} ед. магического урона^*.\n\nСфера прыгает каждые 0.75 сек. За одно заклинание цель может быть притянута не более 4 раз.",,
Ability_Calamity1_tooltip_flavor,"Stop, hop, and burn.","Упади, подпрыгни и сожги!",,
State_Calamity_Ability1_Pull_name,Firebomb,Firebomb,,
State_Calamity_Ability1_Pull_FRAME_effect,Pulling you towards the fire!,Притягивает вас к огню!,,
Ability_Calamity2_name,Dragon's Path,Dragon's Path,,
Ability_Calamity2_description,"Calamity always has her circling dragons with her. She can bring them closer or send them farther from her on a whim, and everything they touch feels her wrath.",Вокруг Calamity всегда кружат драконы. Она может приблизить их или отдалить по своему желанию. Прикосновение драконов несёт гнев их госпожи.,,
Ability_Calamity2_description_simple,"Passively creates 3 Dragons rotating around Calamity that deal ^o{22,44,66,88} Magic Damage^* when they touch someone.\n\nGrants 2 sub-abilities to move the Dragons towards or away from yourself.","Пассивно создаёт 3 драконов, которые вращаются вокруг Calamity и наносят ^o{22,44,66,88} ед. магического урона^* врагам при касании.\n\nСпособность даёт 2 дополнительных умения для приближения и отдаления драконов.",,
Ability_Calamity2_effect_header,,,,
Ability_Calamity2_IMPACT_effect,"Passively creates 3 Dragons rotating around Calamity that deal ^o{22,44,66,88} Magic Damage^* when they touch someone.\n\nGrants 2 sub-abilities to move the Dragons towards or away from yourself.\n\nEach successive hit on the same target within 4 seconds of the last hit lowers the damage by 10%, up to 50% reduction. Dragons have three pre-set distances from Calamity: ^o350^* (default), ^o450^*, and ^o550^*.","Пассивно создаёт 3 драконов, которые вращаются вокруг Calamity и наносят ^o{22,44,66,88} ед. магического урона^* врагам при касании.\n\nСпособность даёт 2 дополнительных умения для приближения и отдаления драконов.\n\nКаждый успешный удар по той же цели в течение 4 сек. после предыдущего удара уменьшает урон на 10%, вплоть до 50%. Драконы могут вращаться вокруг Calamity по трём окружностям с радиусами ^o350^* (по умолчанию), ^o450^* и ^o550^* ед.",,
Ability_Calamity2_tooltip_flavor,That's how you train a dragon!,Вот как надо дрессировать драконов!,,
Ability_Calamity2_Out_name,Dragon's Path (Out),Dragon's Path (дальше),,
Ability_Calamity2_Out_description,"Calamity always has her circling dragons with her. She can bring them closer or send them farther from her on a whim, and everything they touch feels her wrath.",Вокруг Calamity всегда кружат драконы. Она может приблизить их или отдалить по своему желанию. Прикосновение драконов несёт гнев их госпожи.,,
Ability_Calamity2_Out_description_simple,"On use, moves the Dragons ^ofarther away^* from yourself. This causes them to spin quickly for a short time.\n\nDragons deal ^o{22,44,66,88} Magic Damage^* when they touch someone.","При активации, заставляет драконов летать ^oдальше^* от вашего героя и ненадолго их ускоряет.\n\nДраконы наносят ^o{22,44,66,88} ед. магического урона^* врагам при касании.",,
Ability_Calamity2_Out_effect_header,,,,
Ability_Calamity2_Out_IMPACT_effect,"On use, moves the Dragons ^ofarther away^* from yourself. This causes them to spin quickly for a short time.\n\nDragons deal ^o{22,44,66,88} Magic Damage^* when they touch someone.\n\nEach successive hit on the same target within 4 seconds of the last hit lowers the damage by 10%, up to 50% reduction. Dragons have three pre-set distances from Calamity: ^o350^* (default), ^o450^*, and ^o550^*.\n\nShares a cooldown with Dragon's Path (In).","При активации, заставляет драконов летать ^oдальше^* от вашего героя и ненадолго их ускоряет.\n\nДраконы наносят ^o{22,44,66,88} ед. магического урона^* врагам при касании.\n\nКаждый успешный удар по той же цели в течение 4 сек. после предыдущего удара уменьшает урон на 10%, вплоть до 50%. Драконы могут вращаться вокруг Calamity по трём окружностям с радиусами ^o350^* (по умолчанию), ^o450^* и ^o550^* ед.\n\nИмеет общее время восстановления с Dragon's Path (ближе).",,
Ability_Calamity2_Out_tooltip_flavor,That's how you train a dragon!,Вот как надо дрессировать драконов!,,
Ability_Calamity2_In_name,Dragon's Path (In),Dragon's Path (ближе),,
Ability_Calamity2_In_description,"Calamity always has her circling dragons with her. She can bring them closer or send them farther from her on a whim, and everything they touch feels her wrath.",Вокруг Calamity всегда кружат драконы. Она может приблизить их или отдалить по своему желанию. Прикосновение драконов несёт гнев их госпожи.,,
Ability_Calamity2_In_description_simple,"On use, moves the Dragons ^otowards^* yourself. This causes them to spin quickly for a short time.\n\nDragons deal ^o{22,44,66,88} Magic Damage^* when they touch someone.","При активации, заставляет драконов летать ^oближе^* к вашему герою и ненадолго их ускоряет.\n\nДраконы наносят ^o{22,44,66,88} ед. магического урона^* врагам при касании.",,
Ability_Calamity2_In_effect_header,,,,
Ability_Calamity2_In_IMPACT_effect,"On use, moves the Dragons ^otowards^* yourself. This causes them to spin quickly for a short time.\n\nDragons deal ^o{22,44,66,88} Magic Damage^* when they touch someone.\n\nEach successive hit on the same target within 4 seconds of the last hit lowers the damage by 10%, up to 50% reduction. Dragons have three pre-set distances from Calamity: ^o350^* (default), ^o450^*, and ^o550^*.\n\nShares a cooldown with Dragon's Path (Out).","При активации, заставляет драконов летать ^oближе^* к вашему герою и ненадолго их ускоряет.\n\nДраконы наносят ^o{22,44,66,88} ед. магического урона^* врагам при касании.\n\nКаждый успешный удар по той же цели в течение 4 сек. после предыдущего удара уменьшает урон на 10%, вплоть до 50%. Драконы могут вращаться вокруг Calamity по трём окружностям с радиусами ^o350^* (по умолчанию), ^o450^* и ^o550^* ед.\n\nИмеет общее время восстановления с Dragon's Path (дальше).",,
Ability_Calamity2_In_tooltip_flavor,That's how you train a dragon!,Вот как надо дрессировать драконов!,,
State_Calamity_Ability2_Damage_name,Dragon's Path,Dragon's Path,,
State_Calamity_Ability2_Damage_FRAME_effect,Taking reduced damage from Dragons,Получает уменьшенный урон от драконов,,
Ability_Calamity3_name,Funeral Pyre,Funeral Pyre,,
Ability_Calamity3_description,Calamity summons the flames of All Hells to smite her enemies.,"Calamity вызывает пламя ада, которое поражает её врагов.",,
Ability_Calamity3_description_simple,"Passively ^odeals an extra Attack^* to any target you deal damage to when off cooldown.\n\nHeroes have ^o{1} of all Stats and {3} Movement Speed^* reduced for 30 seconds, giving you the Movement Speed and {3} Agility for {30,60,90,120} seconds.","Когда способность восстановлена, пассивно ^oпроводит дополнительную атаку^* любой цели, которая получила урон от вашего героя.\n\nГерои на 30 сек. теряют ^o{1} ед. всех характеристик и {3} ед. скорости передвижения^*, а ваш герой получает {3} ед. ловкости и скорости передвижения на {30,60,90,120} сек.",,
Ability_Calamity3_effect_header,,,,
Ability_Calamity3_IMPACT_effect,"Passively ^odeals an extra Attack^* to any target you deal damage to when off cooldown. Heroes have ^o{1} of all Stats and {3} Movement Speed^* reduced for 30 seconds, giving you the Movement Speed and {3} Agility for {30,60,90,120} seconds.\n\nNon-hero units can be hit once every {10,7.5,5,2.5} seconds.\n\n-You do not drain Movement Speed or Stats from non-Hero units\n-Each charge is individually timed\n- Does not propagate to illusions","Когда способность восстановлена, пассивно ^oпроводит дополнительную атаку^* любой цели, которая получила урон от вашего героя.\n\nГерои на 30 сек. теряют ^o{1} ед. всех характеристик и {3} ед. скорости передвижения^*, а ваш герой получает {3} ед. ловкости и скорости передвижения на {30,60,90,120} сек.\n\n- Ваш герой не забирает характеристики или скорость передвижения у обычных воинов\n- У каждого заряда своя длительность действия\n- Не работает на иллюзиях",,
Ability_Calamity3_tooltip_flavor,This ability is rather...draining.,Эта способность... истощает.,,
State_Calamity_Ability3_Gain_name,Funeral Pyre,Funeral Pyre,,
State_Calamity_Ability3_Drain_name,Funeral Pyre,Funeral Pyre,,
Ability_Calamity4_name,Sunder's Vault,Sunder's Vault,,
Ability_Calamity4_description,"Sunder calls a powerful vault of fire down from the sky, forming an enclosure with collapsing waves of flame from the outer wall to the center.","Sunder спускает с неба огненные стены, которые смыкаются вокруг указанного места и посылают к его центру волны пламени.",,
Ability_Calamity4_description2,^gThis ability can be boosted by ^930Staff of the Master^*.\n\n^gStaff Effect:^* Cast range is global and lowers the cooldown to 80 seconds.,^gСпособность можно усилить ^930Staff of the Master^*.\n\n^gЭффект усиления:^* дальность применения становится глобальной и сокращает время восстановления до 80 сек.,,
Ability_Calamity4_description_simple,"Target an area to create a circular wall.\n\nOnce the wall is complete, enemies inside take up to ^o{420,560,700} Magic Damage^*, with more dealt to those in the center.\n\n^gStaff of the Master^*: Increases cast range to Global and lowers the cooldown to 80 seconds.","Укажите область, чтобы создать восьмигранник из стен.\n\nПосле завершения стены, враги внутри получат до ^o{420,560,700} ед. магического урона^* с наибольшим уроном в центре.\n\n^gStaff of the Master^*: увеличивает дальность применения способности до глобальной и сокращает время восстановления до 80 сек.",,
Ability_Calamity4_IMPACT_effect,"Target an area to create a circular wall.\n\nOnce the wall is complete, enemies inside take up to ^o{420,560,700} Magic Damage^*, with more dealt to those in the center.\n\n-Wall is completed over 900ms and damage happens 1 second later\n-8 waves collapse from the outside in once the wall is complete\n-Each individual wave deals ^o{81,108,135} Magic Damage^* in a 200 radius\n-Each subsequent hit by a wave deals 10% less damage\n-Grants clearvision within the area for 3 seconds","Укажите область, чтобы создать восьмигранник из стен.\n\nПосле завершения стены, враги внутри получат до ^o{420,560,700} ед. магического урона^ с наибольшим уроном в центре.\n\n- Стены смыкаются за 0.9 сек., а урон наносится через 1 сек.\n- После смыкания стен, от них к центру идут 8 волн\n- Каждая волна наносит ^o{81,108,135} ед. магического урона^* в радиусе 200 ед.\n- Каждый последующий удар волны наносит на 10% меньше урона\n- На 3 сек. развеивает туман войны в области действия",,
Ability_Calamity4_tooltip_flavor,"If I cannot move heaven, I will raise hell.","Мне неподвластны небеса, зато послушен ад.",,
Ability_Calamity4_name:ult_boost,Sunder's Vault ^g(Boosted)^*,Sunder's Vault ^g(Усилено)^*,,
Ability_Calamity4_description2:ult_boost,^gThis ability has been boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Cast range is global and lowers the cooldown to 80 seconds.,^gСпособность усилена Staff of the Master.^*\n\n^gЭффект усиления:^* дальность применения становится глобальной и сокращает время восстановления до 80 сек.,,
Ability_Calamity4_description_simple:ult_boost,"Target an area to create a circular wall along the edge.\n\nOnce the wall is complete, enemies inside take up to ^o{420,560,700} Magic Damage^*, with more dealt to those in the center.\n\n^gThis ability has been boosted by Staff of the Master.^*","Укажите область, чтобы создать восьмигранник из стен.\n\nПосле завершения стены, враги внутри получат до ^o{420,560,700} ед. магического урона^* с наибольшим уроном в центре.\n\n^gСпособность усилена Staff of the Master.^*",,
Ability_Calamity4_IMPACT_effect:ult_boost,"Target an area to create a circular wall along the edge.\n\nOnce the wall is complete, enemies inside take up to ^o{420,560,700} Magic Damage^*, with more dealt to those in the center.\n\n-Wall is completed over 900ms and damage happens 1 second later\n\n-8 evenly spaced waves collapse from the ouside in once the wall is complete\n-Each individual wave deals ^o{81,108,135} Magic Damage^* in a 200 radius\n-Each subsequent hit by a wave deals 10% less damage\n-Grants clearvision within the area for 3 seconds","Укажите область, чтобы создать восьмигранник из стен.\n\nПосле завершения стены, враги внутри получат до ^o{420,560,700} ед. магического урона^* с наибольшим уроном в центре.\n\n- Стены смыкаются за 0.9 сек., а урон наносится через 1 сек.\n- После смыкания стен, от них к центру идут 8 волн\n- Каждая волна наносит ^o{81,108,135} ед. магического урона^* в радиусе 200 ед.\n- Каждый последующий удар волны наносит на 10% меньше урона\n- На 3 сек. развеивает туман войны в области действия",,
Hero_Calamity_name,Calamity,Calamity,,
Hero_Calamity_description,"Sister Arete of the Sacred Order believed Sol had set her upon a path to be King Jeraziah's Queen and provide him with an heir. When she finally mustered the courage to forsake her vows and present herself to the king, Jeraziah accused her of being a daemon herself, trying to tempt him into the sin that would cast his soul down to be condemned by The Three Judges of All and forever imprisoned by the dragon guardian Sunder. Devastated, Sister Arete gorged on poison and damned her own soul. This is what she wanted. The Three Judges sent her to face Sunder, who hoards the souls within the Vault of All Hells, where she used her mastery of the dark arts to make the fearsome guardian her pet. Now she has become Calamity, breaking open the doors of hell and unleashing an endless stream of tortured souls upon Newerth. But she cares not about this. She will kill every one of Jeraziah's advisors, soldiers—even his savage sister—until only he is left standing, and then she will stand beside him, ruling the Third Corruption together.","Сестра Арита из Священного Ордена верила, что Сол уготовил ей судьбу жены короля Jeraziah и матери его наследника. Когда она собралась с мужеством, отреклась от обетов и предстала перед королём, Jeraziah объявил её демоном во плоти, алчущим склонить монарха к греху, расплатой за который станет падение души, приговор Трёх судей Бездны и вечное заточение в темнице стража-дракона Sunder. Раздавленная обвинением, сестра Арита выпила яд и прокляла собственную душу. Всё вышло так, как она задумала. Трое судей отправили её к Sunder - ловцу душ, заключающий их в Хранилище Бездны. Используя тёмные искусства, бывшая пленница превратила ужасного стража в ручную зверушку. Она взяла себе имя Calamity, распахнула двери ада и затопила Новоземье нескончаемым потоком истерзанных душ, ничуть не думая об их судьбе. Она убьет всех советников короля Jeraziah, его солдат и даже его дикарку-сестру. Она готова лишать их жизни, пока рядом не останется только он. И тогда они, рука об руку, станут править Третьей Порчей.",,
Hero_Calamity_role,"Calamity is a fragile magic damage powerhouse who relies on positioning and finesse for her abilities to land. With the ability to siphon stats and movement speed from enemy heroes with Funeral Pyre and displace them with Firebomb, she's able to keep them at bay for her Dragon's Path and Sunder's Vault to hit.","Calamity - довольно уязвимый герой, который способен наносить огромное количество магического урона, полагаясь на хорошее позиционирование и владение способностями. Благодаря возможности красть характеристики и скорость передвижения вражеских героев способностью Funeral Pyre, а также притягивать врагов к одной точке с помощью Firebomb, Calamity может удерживать противников на нужном расстоянии, чтобы наносить урон способностями Dragon's Path и Sunder's Vault.",,
Ability_Chipper1_name,Rocket Barrage,Rocket Barrage,,
Ability_Chipper1_description,"The Chipper can fire a small rocket in any direction from the dome on the top of his walker. The rocket will Mini-Stun, deal damage, and cause Tar to light on fire.","Chipper может выпустить небольшую ракету в любом направлении из башни шагающего робота. Ракета наносит урон, ненадолго оглушает и поджигает смолу.",,
Ability_Chipper1_description_simple,"Target a location to shoot a rocket in that direction, hitting the first enemy it touches. The rocket deals ^o{90,105,120,135} Magic Damage^* and applies a Mini-Stun.\n\nIf the target is affected by Tar Toss, they will burn for ^o{15,20,25,30} Magic Damage per second^* for each rocket hit. The rocket grants vision around itself. Max of ^o{1,2,3,4} charges^*.","Укажите место, чтобы выпустить ракету в том направлении. Ракета поражает первого противника на пути, наносит ^o{90,105,120,135} ед. магического урона^* и кратковременно оглушает.\n\nЕсли цель находится под эффектом Tar Toss, она начнёт гореть, получая ^o{15,20,25,30} ед. магического урона в сек.^* за каждое попадание ракеты. Ракета развеивает туман войны вокруг себя. Максимальное количество зарядов: ^o{1,2,3,4}^*.",,
